race_id,umaban,bamei,ranking_pre,racetime_pre
202105050101,9.0,ウィンダミア,4,81.81465148925781
202105050101,8.0,プリーチトヤーン,6,81.8408432006836
202105050101,15.0,ピンクダイヤ,1,81.64348602294922
202105050101,4.0,ビップソリオ,2,81.75711059570312
202105050101,3.0,レオインテンシブ,3,81.77782440185547
202105050101,5.0,リュッカクローナ,5,81.83951568603516
202105050101,1.0,スノーフォックス,13,82.17970275878906
202105050101,13.0,サノプリ,15,82.29754638671875
202105050101,12.0,ディーロジャー,7,81.89398956298828
202105050101,14.0,ロイズピーク,10,82.0213851928711
202105050101,7.0,プロバブルチェンジ,11,82.10111999511719
202105050101,11.0,ジュンオーズ,14,82.21292114257812
202105050101,6.0,スピーシーズ,12,82.15135192871094
202105050101,2.0,ソンテ,8,81.91612243652344
202105050101,10.0,サノケン,9,81.92185974121094
202105050102,1.0,ロジレット,4,96.19508361816406
202105050102,2.0,レディナビゲーター,1,96.10678100585938
202105050102,13.0,レヴール,6,96.20364379882812
202105050102,4.0,ヨドノスカーレッド,3,96.19054412841797
202105050102,6.0,デカメロン,13,96.44577026367188
202105050102,9.0,ココリヴァルキリー,10,96.25733947753906
202105050102,7.0,チューウィー,8,96.22988891601562
202105050102,5.0,ディオアステリア,11,96.27376556396484
202105050102,8.0,ビッグロジールーフ,12,96.31737518310547
202105050102,12.0,ペイシャスウィート,9,96.23622131347656
202105050102,3.0,キョウエイパーリオ,5,96.19571685791016
202105050102,10.0,アンテロープ,2,96.1571273803711
202105050102,11.0,アロハモーラ,7,96.22134399414062
202105050103,1.0,ララランド,7,87.87407684326172
202105050103,11.0,セイウンハルカニ,1,87.53667449951172
202105050103,12.0,ナカガワフェイス,11,88.13702392578125
202105050103,9.0,ミルトイグニス,2,87.64874267578125
202105050103,2.0,メイリトルラバー,11,88.13702392578125
202105050103,7.0,センジュ,4,87.7511215209961
202105050103,4.0,オルロージュ,13,88.34124755859375
202105050103,13.0,アスガルド,6,87.80765533447266
202105050103,10.0,オリーヴベリー,5,87.80671691894531
202105050103,6.0,イエローウィン,9,88.06452941894531
202105050103,8.0,イントロバート,10,88.09322357177734
202105050103,5.0,レヴァンツォ,8,87.99447631835938
202105050103,3.0,ジャストビギニング,3,87.66101837158203
202105050104,7.0,ディープレイヤー,8,111.54761505126953
202105050104,9.0,フリューゲルホルン,2,110.47718048095703
202105050104,8.0,エテルナ,9,111.7406005859375
202105050104,2.0,ショーンヘイティ,1,110.4361572265625
202105050104,6.0,バリューテーラー,6,110.84947204589844
202105050104,1.0,ミュステーリオン,4,110.68346405029297
202105050104,10.0,タイニープライド,7,110.85845184326172
202105050104,4.0,イワクニ,3,110.48474884033203
202105050104,5.0,アースロマン,10,112.09981536865234
202105050104,3.0,アクナキチョウセン,5,110.76483917236328
202105050105,2.0,トーセンリョウ,1,124.33260345458984
202105050105,4.0,ダノンギャラクシー,2,124.3541030883789
202105050105,7.0,ローズナイトシチー,7,124.91986846923828
202105050105,3.0,スピアヘッド,3,124.5726318359375
202105050105,1.0,ウインルシファー,4,124.63239288330078
202105050105,6.0,ブランデウェイン,8,125.00244903564453
202105050105,5.0,ブーガルー,6,124.90029907226562
202105050105,9.0,マイネルグローリエ,9,125.03491973876953
202105050105,8.0,ウエスタンフレチャ,5,124.8639144897461
202105050106,11.0,モウショウ,1,81.8418960571289
202105050106,13.0,オーロラアーク,10,82.60285186767578
202105050106,8.0,サカエショウ,3,81.9616470336914
202105050106,7.0,ジャスティンパワー,2,81.85466766357422
202105050106,1.0,キタノロッキー,5,82.3369369506836
202105050106,12.0,トキメキスバル,6,82.36405181884766
202105050106,5.0,パワポケビー,13,83.16170501708984
202105050106,3.0,マジョリー,7,82.39057159423828
202105050106,2.0,ビップシャルマン,8,82.43922424316406
202105050106,6.0,キネンビ,9,82.48446655273438
202105050106,9.0,タマモビラカリーナ,11,82.65961456298828
202105050106,4.0,シュネーシュテルン,4,82.29745483398438
202105050106,10.0,ノットクラッシュ,12,82.66051483154297
202105050107,2.0,アラゴナイト,6,100.33995056152344
202105050107,8.0,ミラーウォーカーズ,11,100.48257446289062
202105050107,11.0,コーンフィールド,4,100.29948425292969
202105050107,9.0,ダイナストーン,10,100.47046661376953
202105050107,1.0,パラノイド,7,100.35700988769531
202105050107,10.0,リキサンハート,13,100.8476333618164
202105050107,7.0,セレンゲティ,8,100.35717010498047
202105050107,12.0,ジュラメント,9,100.43245697021484
202105050107,4.0,ブロードマリー,12,100.80801391601562
202105050107,6.0,スパークオブライフ,1,99.17417907714844
202105050107,3.0,フェルマーテ,2,99.61415100097656
202105050107,5.0,アドラツィオーネ,3,99.78811645507812
202105050107,13.0,エアーレジーナ,5,100.32815551757812
202105050108,5.0,ジュンキリタップ,13,136.3513641357422
202105050108,11.0,エコロカナワン,9,136.21527099609375
202105050108,10.0,セルヴァン,6,136.05532836914062
202105050108,6.0,ネオヴィットーリア,1,133.3733673095703
202105050108,3.0,サトノアレックス,4,134.61610412597656
202105050108,4.0,リズムオブザナイト,14,136.44927978515625
202105050108,15.0,ダイモーン,12,136.33677673339844
202105050108,12.0,テイエムダイアタリ,11,136.29383850097656
202105050108,8.0,アメリカンエール,8,136.16006469726562
202105050108,1.0,バルンストック,5,134.672607421875
202105050108,2.0,ロングテール,10,136.27389526367188
202105050108,13.0,スキルショット,3,134.42581176757812
202105050108,14.0,クロヒョウ,2,133.91969299316406
202105050108,7.0,リオンドール,15,136.58355712890625
202105050108,9.0,サクラロワ,7,136.12940979003906
202105050109,15.0,バルトリ,12,82.22046661376953
202105050109,9.0,アヴェラーレ,18,82.8551254272461
202105050109,17.0,アップストリーム,17,82.78790283203125
202105050109,13.0,ソスピタ,13,82.27249145507812
202105050109,8.0,アビエルト,14,82.29202270507812
202105050109,14.0,ベストクィーン,10,82.0768814086914
202105050109,4.0,カフェサンドリヨン,11,82.14601135253906
202105050109,10.0,フィルムフェスト,9,81.97715759277344
202105050109,5.0,エバーミランダ,6,81.86495208740234
202105050109,2.0,マサノアッレーグラ,4,81.8399658203125
202105050109,1.0,ペイシャフェスタ,15,82.3984146118164
202105050109,6.0,アルディテッツァ,3,81.7968978881836
202105050109,18.0,ヘイワノツカイ,7,81.887939453125
202105050109,12.0,セイドアモール,8,81.91382598876953
202105050109,3.0,ナンゴクアイネット,5,81.85982513427734
202105050109,11.0,ヴァイスブリッツ,2,81.78263854980469
202105050109,7.0,ニシノアップルパイ,1,81.56713104248047
202105050109,16.0,クロッチ,16,82.4817886352539
202105050110,4.0,イルーシヴパンサー,8,108.74931335449219
202105050110,2.0,シンボ,6,108.49900817871094
202105050110,1.0,ソルドラード,2,108.41307067871094
202105050110,9.0,マイネルミュトス,3,108.42182922363281
202105050110,6.0,エンデュミオン,4,108.49076843261719
202105050110,3.0,テーオーラフィット,9,109.40352630615234
202105050110,5.0,ルリアン,5,108.49777221679688
202105050110,8.0,ヴィクターバローズ,7,108.59901428222656
202105050110,7.0,ニューポート,1,108.39203643798828
202105050111,3.0,キングエルメス,13,83.41785430908203
202105050111,8.0,トウシンマカオ,2,83.20685577392578
202105050111,11.0,ラブリイユアアイズ,14,83.42823791503906
202105050111,10.0,コラリン,10,83.39242553710938
202105050111,9.0,レッツリブオン,1,83.19110870361328
202105050111,2.0,テーオースパロー,8,83.29077911376953
202105050111,6.0,セルバーグ,5,83.25252532958984
202105050111,13.0,ヴィアドロローサ,7,83.26937866210938
202105050111,5.0,ベルウッドブラボー,3,83.22250366210938
202105050111,7.0,アポロルタ,12,83.40655517578125
202105050111,14.0,シゲルファンノユメ,6,83.26858520507812
202105050111,12.0,ジャスパークローネ,4,83.23146057128906
202105050111,4.0,ファンデル,11,83.3998031616211
202105050111,1.0,スズカコテキタイ,9,83.32087707519531
202105050112,14.0,クロパラントゥ,15,100.42974853515625
202105050112,3.0,キタノリューオー,9,99.99710845947266
202105050112,12.0,オーヴァーネクサス,7,98.55860137939453
202105050112,15.0,クリーンスレイト,11,100.09425354003906
202105050112,2.0,タイキドミニオン,12,100.1425552368164
202105050112,10.0,ラフストリーム,14,100.36009979248047
202105050112,16.0,ゴールドフレーム,4,98.37064361572266
202105050112,9.0,ストラテジーマップ,6,98.48466491699219
202105050112,4.0,サンライズウルス,13,100.18057250976562
202105050112,11.0,アーザムブルー,1,97.78279113769531
202105050112,5.0,オセアダイナスティ,16,100.8958511352539
202105050112,13.0,カフェプリンス,3,98.21947479248047
202105050112,6.0,メタスペクター,10,100.0649642944336
202105050112,7.0,グラナタス,5,98.38704681396484
202105050112,8.0,デルマカルヴァドス,2,97.84049224853516
202105050112,1.0,ニシノアメイズ,8,98.9289779663086
202109050101,4.0,ヘラルドバローズ,7,118.2156982421875
202109050101,8.0,マイネルシュラーク,1,117.76756286621094
202109050101,10.0,イーサンアイ,2,117.78805541992188
202109050101,2.0,マーテン,6,118.00320434570312
202109050101,3.0,アダマスミノル,5,117.94680786132812
202109050101,7.0,クリノヴィーナス,9,118.36874389648438
202109050101,1.0,ヴァラダムドラー,11,119.3888931274414
202109050101,9.0,ブレイヴルーラー,4,117.91822052001953
202109050101,5.0,ウイングスオブラヴ,3,117.90950012207031
202109050101,6.0,タマモワカムシャ,8,118.2502212524414
202109050101,11.0,ヨシノエトワール,10,118.5210952758789
202109050102,4.0,グッドグロウス,4,74.31229400634766
202109050102,9.0,メイショウツガミネ,5,74.48403930664062
202109050102,6.0,メイショウナラシバ,7,74.59612274169922
202109050102,11.0,スズカワールド,9,74.83707427978516
202109050102,8.0,レッドベスティア,10,74.86187744140625
202109050102,5.0,トリブート,2,74.18685150146484
202109050102,7.0,フジタ,1,74.10072326660156
202109050102,1.0,キーマーキュリー,3,74.21752166748047
202109050102,3.0,アキノポエム,6,74.58519744873047
202109050102,10.0,ビービーピーカブー,11,75.3359146118164
202109050102,2.0,テイケイレジーナ,8,74.7615737915039
202109050103,4.0,トゥードジボン,4,96.21503448486328
202109050103,11.0,スピリットワールド,11,96.3228988647461
202109050103,2.0,ポーカー,8,96.27604675292969
202109050103,13.0,ラクスバラディー,2,96.04023742675781
202109050103,12.0,グランドゴールド,7,96.26945495605469
202109050103,17.0,グランスラムアスク,1,95.81840515136719
202109050103,1.0,デルマローレライ,14,97.29573059082031
202109050103,3.0,オグロ,12,96.3403091430664
202109050103,16.0,レイビル,6,96.26026153564453
202109050103,15.0,スリードレフォン,17,97.71989440917969
202109050103,9.0,ショウナンナージャ,5,96.24073791503906
202109050103,5.0,ハマーフェイス,10,96.3143081665039
202109050103,10.0,ウインチャチャ,3,96.19329071044922
202109050103,14.0,ナムラハルク,16,97.69993591308594
202109050103,6.0,サザンステート,13,97.16056060791016
202109050103,7.0,エンバース,15,97.65836334228516
202109050103,8.0,エムズジャガー,9,96.2801284790039
202109050104,2.0,フェーングロッテン,1,122.94498443603516
202109050104,11.0,シエロフェイス,8,123.54890441894531
202109050104,5.0,シャンバラ,2,123.01426696777344
202109050104,4.0,フェニックスループ,3,123.05789184570312
202109050104,12.0,カバロプレト,4,123.10052490234375
202109050104,3.0,トリフォリウム,11,125.17383575439453
202109050104,6.0,テイエムルーラー,9,124.44029998779297
202109050104,9.0,ソルトグリーン,6,123.21952056884766
202109050104,8.0,ソウルフルハート,7,123.45128631591797
202109050104,10.0,ディープギルドン,5,123.1197280883789
202109050104,7.0,アーブルチム,10,124.72452545166016
202109050105,5.0,エンタングルメント,2,111.89736938476562
202109050105,1.0,レアルタッド,3,111.90240478515625
202109050105,4.0,モズネズコ,8,112.13946533203125
202109050105,8.0,パフィリア,5,112.03914642333984
202109050105,3.0,ルールザウイングス,9,112.362060546875
202109050105,7.0,エスピリバイオ,6,112.09178161621094
202109050105,6.0,エイシンスポッター,1,111.81756591796875
202109050105,9.0,ラストファンタジー,7,112.13326263427734
202109050105,2.0,プラウドリネージュ,4,111.92410278320312
202109050106,1.0,テーオードレフォン,1,118.11316680908203
202109050106,5.0,ワンダーキサラ,4,118.66040802001953
202109050106,9.0,サハラ,2,118.57586669921875
202109050106,4.0,アグネスリュウ,11,119.27163696289062
202109050106,6.0,ジューンアマデウス,7,118.86052703857422
202109050106,8.0,トーホウテンリュウ,8,118.90869903564453
202109050106,3.0,ブルックレット,6,118.72337341308594
202109050106,10.0,ケーリエール,5,118.6990737915039
202109050106,11.0,ジロローザ,9,118.93826293945312
202109050106,12.0,ニホンピロペリー,10,119.02615356445312
202109050106,2.0,キャンディボイス,12,119.36045837402344
202109050106,7.0,アピート,3,118.62615203857422
202109050107,5.0,レッドブロンクス,4,85.77680206298828
202109050107,14.0,ミッキークイック,12,87.03999328613281
202109050107,7.0,アルメイダミノル,13,87.14507293701172
202109050107,8.0,メタモルフォーゼ,6,86.17942810058594
202109050107,10.0,タガノネクステージ,11,87.00858306884766
202109050107,9.0,タイセイアーメット,8,86.86295318603516
202109050107,3.0,ミッキーマラン,1,85.28416442871094
202109050107,6.0,シゲルキンセイ,2,85.72132110595703
202109050107,13.0,ワンダーイチョウ,15,87.4872055053711
202109050107,4.0,メイショウカリスマ,7,86.22604370117188
202109050107,2.0,ルーリング,10,87.00145721435547
202109050107,15.0,グルーヴビート,9,86.92770385742188
202109050107,12.0,メイショウウグイス,5,85.90027618408203
202109050107,11.0,ファクトゥーラ,3,85.7565689086914
202109050107,1.0,ナオミゴゼン,14,87.15840148925781
202109050108,5.0,カネコメノボル,8,115.03633880615234
202109050108,10.0,キングダムウイナー,4,114.75309753417969
202109050108,7.0,シューラヴァラ,12,116.60236358642578
202109050108,12.0,テーオーアングル,10,115.9668197631836
202109050108,1.0,シグネチャーセル,9,115.69380187988281
202109050108,8.0,レッドシリウス,7,114.8669204711914
202109050108,13.0,スリーシャーペン,5,114.76338958740234
202109050108,2.0,ワンダーアマルフィ,6,114.76774597167969
202109050108,4.0,ハイラブサンケイ,13,116.78372192382812
202109050108,6.0,メイショウカンキ,1,114.17776489257812
202109050108,9.0,ロードトランス,11,116.07017517089844
202109050108,11.0,スマートアルケミー,3,114.47403717041016
202109050108,3.0,メイショウランセツ,2,114.4655532836914
202109050109,6.0,ホウオウエクレール,4,121.54529571533203
202109050109,5.0,タイセイモンストル,6,121.60184478759766
202109050109,4.0,エールブラーヴ,5,121.60121154785156
202109050109,7.0,コスモジェミラ,8,121.69438934326172
202109050109,3.0,インペリアルフィズ,1,121.10318756103516
202109050109,9.0,プレイリードリーム,3,121.48990631103516
202109050109,1.0,プレイイットサム,9,122.27384948730469
202109050109,8.0,バルトロメウ,7,121.60202026367188
202109050109,2.0,イベリア,2,121.39610290527344
202109050110,15.0,ミスズグランドオー,14,74.15740966796875
202109050110,3.0,ゼンノアンジュ,13,74.04387664794922
202109050110,8.0,ニシノホライゾン,12,73.09986877441406
202109050110,10.0,ワイドカント,8,72.78900909423828
202109050110,2.0,ゴッドバンブルビー,11,72.84220123291016
202109050110,9.0,サンライズセナ,1,72.06570434570312
202109050110,14.0,コンセッションズ,6,72.56849670410156
202109050110,16.0,メイショウラビエ,5,72.50810241699219
202109050110,6.0,シャドウハンター,7,72.62762451171875
202109050110,12.0,タガノプレトリア,3,72.14701080322266
202109050110,7.0,テルモードーサ,9,72.80624389648438
202109050110,4.0,ラホーヤノキセキ,2,72.08303833007812
202109050110,13.0,スカーレットスカイ,15,74.16548919677734
202109050110,5.0,ゴールドラグーン,4,72.45268249511719
202109050110,11.0,モズレジーナ,10,72.83494567871094
202109050111,5.0,ウォーターナビレラ,1,83.57892608642578
202109050111,2.0,ナムラクレア,2,83.59202575683594
202109050111,9.0,ママコチャ,9,84.41500091552734
202109050111,10.0,ホワイトターフ,4,83.69666290283203
202109050111,6.0,アネゴハダ,3,83.6903305053711
202109050111,4.0,オルコス,5,83.70914459228516
202109050111,8.0,スリーパーダ,10,84.49696350097656
202109050111,3.0,ナムラデイリリー,6,83.71236419677734
202109050111,1.0,ヴィルチュオーズ,7,83.75973510742188
202109050111,7.0,スマートプレジール,8,83.76583862304688
202109050112,16.0,アーマーバローズ,8,72.84693908691406
202109050112,7.0,ペプチドサンライズ,14,74.04732513427734
202109050112,14.0,ヴァガボンド,13,73.99858093261719
202109050112,12.0,エスケーアタランタ,6,72.7166976928711
202109050112,1.0,ジョウショーモード,12,73.78221130371094
202109050112,13.0,コウバコ,16,74.51293182373047
202109050112,3.0,モズピンポン,7,72.78284454345703
202109050112,8.0,ジオラマ,1,72.01924896240234
202109050112,5.0,アッティーヴォ,2,72.12836456298828
202109050112,11.0,パドカトル,3,72.4583969116211
202109050112,9.0,クリノカサット,4,72.58489227294922
202109050112,6.0,パルディエス,10,72.96314239501953
202109050112,2.0,ビートマジック,5,72.60669708251953
202109050112,4.0,ショウゲッコウ,11,73.09239196777344
202109050112,10.0,カモントゥミー,9,72.87020111083984
202109050112,15.0,キモンブラウン,15,74.14192199707031
202103020101,1.0,トモノボーイ,3,71.60325622558594
202103020101,11.0,アスターヘキサゴン,1,71.37145233154297
202103020101,2.0,マーブルケイケー,5,71.63186645507812
202103020101,14.0,グレタ,2,71.59040069580078
202103020101,16.0,テリオスリノ,8,71.75000762939453
202103020101,5.0,ウルオイ,7,71.7315444946289
202103020101,4.0,サラフィエル,9,71.75868225097656
202103020101,6.0,グラスサーシャ,11,71.78236389160156
202103020101,15.0,シゲルカンガルー,6,71.63642883300781
202103020101,8.0,デエスデュヴァン,13,71.86732482910156
202103020101,3.0,ダグザ,4,71.62409973144531
202103020101,13.0,グットウインド,14,72.11152648925781
202103020101,9.0,パンケーキ,12,71.83628845214844
202103020101,7.0,ヘンボッケ,10,71.77519226074219
202103020101,10.0,ボンボレーロ,16,72.40528106689453
202103020101,12.0,セレブ,15,72.28338623046875
202103020102,3.0,スマイルアップ,9,70.94159698486328
202103020102,13.0,メルヴィル,8,70.89459228515625
202103020102,1.0,イグザルト,4,70.82569885253906
202103020102,7.0,コスモサルム,5,70.83189392089844
202103020102,14.0,コズミックフロスト,12,70.9619369506836
202103020102,4.0,プレヴォール,14,71.45405578613281
202103020102,6.0,ハッピーノリクン,11,70.96161651611328
202103020102,9.0,ダイメイミライ,2,70.77914428710938
202103020102,2.0,カスターニャルーナ,15,71.4770278930664
202103020102,16.0,ファーンヒル,10,70.95730590820312
202103020102,11.0,フェリシタシオネス,3,70.82553100585938
202103020102,5.0,ダイヴトゥブルー,7,70.89030456542969
202103020102,10.0,ラムリケティ,16,72.02485656738281
202103020102,15.0,アロマフォルテ,6,70.8873291015625
202103020102,12.0,ウインオワーズ,1,70.76747131347656
202103020102,8.0,フォーネリー,13,71.33545684814453
202103020103,14.0,ペイシャオウユー,14,109.6696548461914
202103020103,4.0,リアンクール,11,109.4692153930664
202103020103,15.0,ラグラスドシエル,13,109.64129638671875
202103020103,2.0,アンジェリーブル,2,108.10651397705078
202103020103,13.0,ラブエスポー,6,108.4705810546875
202103020103,6.0,ダイヤレイジング,4,108.35948944091797
202103020103,7.0,ハクサンライラック,1,108.01508331298828
202103020103,9.0,メイショウクシナダ,15,109.70083618164062
202103020103,11.0,レープハフト,12,109.55725860595703
202103020103,1.0,トップザビル,10,109.41864776611328
202103020103,10.0,ルージュブラン,8,109.36964416503906
202103020103,8.0,アポロリリー,7,108.57167053222656
202103020103,12.0,ララシャルロット,9,109.37137603759766
202103020103,3.0,キタサンマーベラス,3,108.33421325683594
202103020103,5.0,アレナマエストロ,5,108.40849304199219
202103020104,2.0,タイキフロリゼル,10,182.15139770507812
202103020104,3.0,ビップデヴィット,1,180.8074188232422
202103020104,12.0,ブルーエクセレンス,8,181.6034393310547
202103020104,9.0,ニホンピロマドン,7,181.543701171875
202103020104,4.0,クリノブレーヴ,11,183.07269287109375
202103020104,6.0,ニシノオクタゴン,6,181.52911376953125
202103020104,8.0,テンチシンメイ,4,181.3523406982422
202103020104,1.0,ダウラギリ,2,181.14039611816406
202103020104,5.0,ビッグスコール,5,181.50205993652344
202103020104,10.0,ターキッシュバン,9,181.88185119628906
202103020104,7.0,スプリングムーン,12,183.57089233398438
202103020104,11.0,グラスフレイバー,3,181.3262939453125
202103020105,1.0,ポルトラーノ,3,223.3209228515625
202103020105,2.0,ホシルミエール,2,223.18173217773438
202103020105,4.0,マイネルヴァッサー,9,225.28456115722656
202103020105,6.0,アイファーアクター,6,223.63778686523438
202103020105,9.0,ビレッジイーグル,1,223.1755828857422
202103020105,10.0,コウユーヌレエフ,10,235.15431213378906
202103020105,7.0,キタノテイオウ,7,223.6498565673828
202103020105,8.0,ブルーガーディアン,8,224.31724548339844
202103020105,3.0,シェーンクラート,5,223.48089599609375
202103020105,5.0,アキリザーブ,4,223.42709350585938
202103020106,2.0,チェリーオリオン,7,108.08607482910156
202103020106,5.0,ブロッコリー,1,106.629638671875
202103020106,4.0,オニジオオタニ,6,107.89659118652344
202103020106,7.0,レッドウッドヒル,12,108.90849304199219
202103020106,3.0,タガノチュール,8,108.36361694335938
202103020106,6.0,ノットイェット,13,109.0472183227539
202103020106,10.0,イグナーツ,3,107.07453918457031
202103020106,9.0,スパークインザアイ,4,107.59087371826172
202103020106,8.0,ジャスティンスター,11,108.78978729248047
202103020106,12.0,シゲルモクセイ,5,107.83727264404297
202103020106,11.0,ディーエスボンバー,10,108.49616241455078
202103020106,13.0,オオゾラ,2,106.94802856445312
202103020106,1.0,ジョイライド,9,108.49522399902344
202103020107,4.0,サルマン,10,162.9461669921875
202103020107,9.0,パーディシャー,2,161.55364990234375
202103020107,8.0,エリカヴァレリア,15,163.28814697265625
202103020107,1.0,ブリングトゥライフ,16,163.33758544921875
202103020107,2.0,デスティノアーラ,14,163.05130004882812
202103020107,3.0,コンフィアンス,11,162.97158813476562
202103020107,13.0,エクセレントラン,6,161.90817260742188
202103020107,11.0,ウインヴァカンス,8,162.82275390625
202103020107,5.0,シングマイハート,12,162.9874267578125
202103020107,16.0,ヤップヤップヤップ,3,161.55380249023438
202103020107,6.0,ヴォリアーモ,7,162.08929443359375
202103020107,10.0,ウインエアフォルク,1,161.52719116210938
202103020107,7.0,レッドザグロス,9,162.8849639892578
202103020107,12.0,シゲルシイタケ,4,161.57968139648438
202103020107,14.0,メモラーブル,13,163.04286193847656
202103020107,15.0,ロックグラス,5,161.5907440185547
202103020108,4.0,ステラダイヤ,13,70.27344512939453
202103020108,6.0,ジューンベロシティ,8,70.00047302246094
202103020108,1.0,アセンダント,1,69.601318359375
202103020108,14.0,ララサンスフル,14,70.29022979736328
202103020108,5.0,スターズプレミア,3,69.78636169433594
202103020108,9.0,セイラブミー,4,69.81714630126953
202103020108,7.0,ジャストザビアンカ,16,70.56379699707031
202103020108,15.0,デアリングウーマン,15,70.46519470214844
202103020108,12.0,オメガハートクィン,2,69.62725830078125
202103020108,10.0,ホウオウジュレップ,12,70.25794219970703
202103020108,11.0,ホープホワイト,5,69.82313537597656
202103020108,2.0,ジュノエスク,9,70.0173568725586
202103020108,13.0,ミーハディビーナ,7,69.98448181152344
202103020108,16.0,スペシャルトーク,11,70.17514038085938
202103020108,8.0,アヴァノス,6,69.85482788085938
202103020108,3.0,グッドアズゴールド,10,70.07406616210938
202103020109,6.0,アイアムスゴスギル,2,70.2261962890625
202103020109,8.0,パロットビーク,8,70.90788269042969
202103020109,3.0,ブルーコーラル,3,70.38531494140625
202103020109,11.0,コズミックランナー,5,70.4203109741211
202103020109,2.0,クリノザウルス,7,70.5739974975586
202103020109,1.0,クレマチステソーロ,11,71.08101654052734
202103020109,10.0,ヴィグルズマン,10,70.98422241210938
202103020109,12.0,ワンダーカタリナ,4,70.39092254638672
202103020109,5.0,パンサーバローズ,1,69.85713958740234
202103020109,9.0,チェスナットロール,6,70.52191162109375
202103020109,4.0,サノカポ,9,70.9806137084961
202103020109,7.0,レッドヴィエント,12,71.1667251586914
202103020110,9.0,ウインアルカンナ,3,121.91812896728516
202103020110,2.0,アサケレディ,9,123.0058822631836
202103020110,11.0,パタゴニア,12,123.0882339477539
202103020110,12.0,マッハモンルード,15,123.16568756103516
202103020110,1.0,ヒシシュシュ,16,123.34688568115234
202103020110,14.0,ヒットザシーン,13,123.09661102294922
202103020110,6.0,クールブリエ,8,122.98824310302734
202103020110,7.0,インフィニタス,6,122.87752532958984
202103020110,3.0,ウエスタンエポナ,10,123.07012176513672
202103020110,4.0,ラヴィーニア,11,123.07759857177734
202103020110,10.0,シャドウエリス,7,122.93328094482422
202103020110,15.0,ピンクレガシー,4,121.93563842773438
202103020110,16.0,シャインユニバンス,14,123.14128112792969
202103020110,5.0,アイオープナー,1,121.90369415283203
202103020110,13.0,ユークレース,2,121.91310119628906
202103020110,8.0,タカンナ,5,122.15878295898438
202103020111,9.0,ソプラドール,9,108.37393951416016
202103020111,11.0,タイセイサムソン,14,108.86041259765625
202103020111,1.0,グランドビクトリー,4,107.67706298828125
202103020111,4.0,フラッグアドミラル,1,107.00057220458984
202103020111,7.0,フーズサイド,3,107.42554473876953
202103020111,12.0,ホウオウジャッジ,2,107.19782257080078
202103020111,13.0,アースライザー,8,108.16358184814453
202103020111,2.0,ラボエーム,10,108.53376007080078
202103020111,3.0,グリニッジシチー,5,107.85150909423828
202103020111,10.0,ワンダーシエンプロ,11,108.56361389160156
202103020111,8.0,シャイニーズラン,6,107.92793273925781
202103020111,14.0,グラスデスティーノ,7,107.92816925048828
202103020111,5.0,ミヤビマドンナ,13,108.59209442138672
202103020111,15.0,スエーニョブランコ,12,108.56951904296875
202103020111,6.0,ゴダイリキ,15,109.1038589477539
202103020112,7.0,ラングロワ,15,70.43042755126953
202103020112,11.0,オリンピックデイ,12,70.05821990966797
202103020112,1.0,バトーデュシエル,6,69.87937927246094
202103020112,6.0,マイネルヘルト,10,69.95905303955078
202103020112,13.0,トミケンルーア,3,69.55870056152344
202103020112,4.0,サニーオーシャン,11,70.02790832519531
202103020112,2.0,シシリエンヌ,2,69.55618286132812
202103020112,10.0,メイショウナスカ,1,69.36666107177734
202103020112,8.0,アドマイヤアリエル,8,69.90369415283203
202103020112,3.0,ヤマニンガラッシア,7,69.88565063476562
202103020112,16.0,インヴァネス,14,70.2328872680664
202103020112,12.0,サクラアスター,13,70.154052734375
202103020112,15.0,グラニータ,5,69.80481719970703
202103020112,9.0,フジマサディープ,4,69.6353530883789
202103020112,5.0,フィルムスコア,16,70.63719177246094
202103020112,14.0,クリノサンシャイン,9,69.9195785522461
202105050201,12.0,コンクエスト,2,100.98360443115234
202105050201,6.0,カンピオーネ,3,100.99807739257812
202105050201,2.0,クリスタルウエイ,8,101.43052673339844
202105050201,5.0,メルト,9,101.44844818115234
202105050201,9.0,ジャスティンダイヤ,1,100.97947692871094
202105050201,7.0,ノクターナリティ,11,101.82645416259766
202105050201,3.0,エメラルセシリア,13,102.26042175292969
202105050201,11.0,トーセンレガーロ,6,101.25823974609375
202105050201,13.0,ライドアクロス,12,102.06729125976562
202105050201,4.0,テンブーミング,10,101.64389038085938
202105050201,14.0,カラニ,7,101.34441375732422
202105050201,1.0,サノコア,14,102.47917175292969
202105050201,8.0,ジェイエルジェット,4,101.2124252319336
202105050201,10.0,セイウンクモアシ,5,101.2315902709961
202105050202,4.0,ファロロジー,2,83.46800994873047
202105050202,16.0,レッドアヴァンティ,13,84.37459564208984
202105050202,14.0,ナザレ,5,83.50865173339844
202105050202,2.0,ミッドナイトミニー,12,84.31710815429688
202105050202,15.0,イデアノキセキ,10,83.58197021484375
202105050202,6.0,シエラプリンセサ,4,83.49188232421875
202105050202,10.0,マニカルニカ,1,83.44922637939453
202105050202,13.0,グランジャンブ,17,84.81512451171875
202105050202,18.0,ウォーカーテソーロ,6,83.50949096679688
202105050202,7.0,ネッスンドルマ,8,83.54678344726562
202105050202,3.0,カプラローラ,3,83.49053192138672
202105050202,11.0,エスリーア,11,83.71115112304688
202105050202,8.0,ノーブルフロスト,18,84.83362579345703
202105050202,12.0,ハジメテノチュウ,9,83.56488037109375
